Status,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,official_id
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15392645469,2024-07-16,Credit,121,1.5,1,121,1.5,1,1.5,5.5,7/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15392645469,2024-07-16,Credit,145,2.5,1,145,2.5,1,2.5,5.5,7/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Pop Corners - Sweet & Salty Kettle,Food,15392645469,2024-07-16,Credit,112,1.5,1,112,1.5,1,1.5,5.5,7/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15393928331,2024-07-16,Cash,147,2.75,1,147,2.75,1,2.75,2.75,7/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15395226791,2024-07-17,Credit,147,2.75,1,147,2.75,1,2.75,2.75,7/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15406051304,2024-07-19,Credit,140,1.5,2,140,1.5,2,3.0,3.0,7/22/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Autumns Granola Bar - Cinnamon Almond,Food,15407992404,2024-07-20,Credit,136,2.0,1,136,2.0,1,2.0,2.0,7/22/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15416953472,2024-07-22,Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15419772107,2024-07-22,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15421360637,2024-07-22,Cash,143,2.0,1,143,2.0,1,2.0,2.0,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15419019148,2024-07-22,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15422664876,2024-07-23,Credit,111,1.5,1,111,1.5,1,1.5,1.5,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Doubleshot Energy - Coffee,,15423270080,2024-07-23,Credit,146,3.5,1,146,3.5,1,3.5,3.5,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15423964298,2024-07-23,Cash,144,2.75,1,144,2.75,1,2.75,2.75,7/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15426071135,2024-07-24,Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/24/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15426160749,2024-07-24,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/24/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15428713613,2024-07-25,Credit,133,2.0,1,133,2.0,1,2.0,2.0,7/25/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15431593804,2024-07-25,Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/25/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Double Cheese,Food,15434599418,2024-07-26,Credit,124,1.5,1,124,1.5,1,1.5,1.5,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Double Cheese,Food,15434634981,2024-07-26,Credit,124,1.5,1,124,1.5,1,1.5,1.5,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15435282126,2024-07-26,Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15435296052,2024-07-26,Cash,144,2.75,1,144,2.75,1,2.75,2.75,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15435298635,2024-07-26,Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15435539403,2024-07-26,Cash,143,2.0,1,143,2.0,1,2.0,2.0,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15436396161,2024-07-26,Credit,147,2.75,1,147,2.75,1,2.75,2.75,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15436600153,2024-07-26,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15437565330,2024-07-26,Cash,143,2.0,1,143,2.0,1,2.0,2.0,7/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15439132467,2024-07-27,Credit,143,2.0,1,143,2.0,1,2.0,2.0,7/27/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15442215398,2024-07-27,Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/27/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15451055260,2024-07-29,Cash,143,2.0,1,143,2.0,1,2.0,2.0,7/29/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15451070358,2024-07-29,Cash,144,2.75,1,144,2.75,1,2.75,2.75,7/29/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15452044684,2024-07-29,Cash,122,1.5,1,122,1.5,1,1.5,1.5,7/29/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15452052615,2024-07-29,Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/29/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15454962495,2024-07-30,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/30/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15455932292,2024-07-30,Credit,144,2.75,1,144,2.75,1,2.75,2.75,7/30/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15457464666,2024-07-31,Credit,140,1.5,1,140,1.5,1,1.5,1.5,7/31/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15457811726,2024-07-31,Credit,144,2.75,1,144,2.75,1,2.75,2.75,7/31/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15458430741,2024-07-31,Credit,111,1.5,1,111,1.5,1,1.5,1.5,7/31/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15466347549,2024-08-02,Credit,110,1.5,1,110,1.5,1,1.5,1.5,8/2/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15471321150,2024-08-03,Credit,110,1.5,1,110,1.5,1,1.5,1.5,8/3/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15471326355,2024-08-03,Credit,133,2.0,1,133,2.0,1,2.0,2.0,8/3/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15482326930,2024-08-05,Credit,142,1.5,1,142,1.5,1,1.5,1.5,8/5/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15483822932,2024-08-05,Credit,110,1.5,1,110,1.5,1,1.5,1.5,8/5/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15484203890,2024-08-05,Credit,141,2.0,1,141,2.0,1,2.0,2.0,8/5/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15484260845,2024-08-05,Cash,110,1.5,1,110,1.5,1,1.5,1.5,8/5/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,15487081699,2024-08-06,Credit,111,1.5,1,111,1.5,1,1.5,1.5,8/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15487085251,2024-08-06,Credit,122,1.5,1,122,1.5,1,1.5,1.5,8/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15487329225,2024-08-06,Credit,141,2.0,1,141,2.0,1,2.0,2.0,8/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15488392942,2024-08-06,Cash,142,1.5,1,142,1.5,1,1.5,1.5,8/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15488412829,2024-08-06,Credit,133,2.0,2,133,2.0,2,4.0,4.0,8/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15511096258,2024-08-11,Credit,141,2.0,1,141,2.0,1,2.0,2.0,8/11/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15517225010,2024-08-12,Credit,122,1.5,1,122,1.5,1,1.5,1.5,8/12/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15519974284,2024-08-13,Credit,133,2.0,1,133,2.0,1,2.0,2.0,8/13/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,15520219484,2024-08-13,Credit,147,3.0,1,147,3.0,1,3.0,3.0,8/13/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15532280997,2024-08-16,Credit,145,2.5,1,145,2.5,1,2.5,2.5,8/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15538440465,2024-08-17,Credit,122,1.5,1,122,1.5,1,1.5,5.0,8/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Doubleshot Energy - Coffee,,15538440465,2024-08-17,Credit,146,3.5,1,146,3.5,1,3.5,5.0,8/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,15538974642,2024-08-17,Cash,135,2.0,1,135,2.0,1,2.0,2.0,8/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,15541419123,2024-08-18,Credit,147,3.0,1,147,3.0,1,3.0,3.0,8/18/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15542877681,2024-08-18,Cash,122,1.5,1,122,1.5,1,1.5,1.5,8/18/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15547536310,2024-08-19,Cash,143,2.0,1,143,2.0,1,2.0,2.0,8/19/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15548206617,2024-08-19,Cash,141,2.0,1,141,2.0,1,2.0,2.0,8/19/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15549661809,2024-08-19,Cash,141,2.0,1,141,2.0,1,2.0,2.0,8/19/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15552206494,2024-08-20,Credit,143,2.0,1,143,2.0,1,2.0,2.0,8/20/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15552402064,2024-08-20,Cash,141,2.0,1,141,2.0,1,2.0,2.0,8/20/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15552408624,2024-08-20,Cash,141,2.0,1,141,2.0,1,2.0,2.0,8/20/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15553546357,2024-08-20,Cash,142,1.5,1,142,1.5,1,1.5,1.5,8/20/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15559577995,2024-08-22,Credit,141,2.0,1,141,2.0,1,2.0,2.0,8/22/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15559676933,2024-08-22,Credit,144,2.75,1,144,2.75,1,2.75,2.75,8/22/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15561461697,2024-08-22,Credit,142,1.5,1,142,1.5,1,1.5,1.5,8/22/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15562433358,2024-08-23,Credit,145,2.5,1,145,2.5,1,2.5,2.5,8/22/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15563400014,2024-08-23,Credit,145,2.5,1,145,2.5,1,2.5,2.5,8/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15567284762,2024-08-23,Cash,145,2.5,1,145,2.5,1,2.5,2.5,8/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15567549513,2024-08-23,Credit,145,2.5,2,145,2.5,2,5.0,5.0,8/23/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Pop Corners - Sweet & Salty Kettle,Food,15571059698,2024-08-24,Cash,112,1.5,1,112,1.5,1,1.5,1.5,8/24/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15571156576,2024-08-24,Credit,143,2.0,1,143,2.0,1,2.0,2.0,8/24/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15578330193,2024-08-25,Credit,145,2.5,1,145,2.5,1,2.5,2.5,8/25/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15583228432,2024-08-26,Credit,140,1.5,1,140,1.5,1,1.5,1.5,8/26/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15585739346,2024-08-27,Cash,143,2.0,1,143,2.0,1,2.0,2.0,8/27/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15586849358,2024-08-27,Credit,143,2.0,1,143,2.0,1,2.0,2.0,8/27/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15588898115,2024-08-28,Cash,142,1.5,1,142,1.5,1,1.5,1.5,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15588999297,2024-08-28,Cash,143,2.0,1,143,2.0,1,2.0,2.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15589058938,2024-08-28,Credit,143,2.0,2,143,2.0,2,4.0,6.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,RXBAR - Protein Bar - Chocolate Sea Salt,Food,15589058938,2024-08-28,Credit,132,2.0,1,132,2.0,1,2.0,6.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,RXBAR - Protein Bar - Chocolate Sea Salt,Food,15589062876,2024-08-28,Credit,132,2.0,1,132,2.0,1,2.0,2.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,15589070209,2024-08-28,Credit,135,2.0,1,135,2.0,1,2.0,6.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15589070209,2024-08-28,Credit,133,2.0,1,133,2.0,1,2.0,6.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15589070209,2024-08-28,Credit,138,2.0,1,138,2.0,1,2.0,6.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15589174068,2024-08-28,Cash,143,2.0,1,143,2.0,1,2.0,2.0,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15589604424,2024-08-28,Credit,140,1.5,1,140,1.5,1,1.5,1.5,8/28/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15593426166,2024-08-29,Cash,141,2.0,1,141,2.0,1,2.0,2.0,8/29/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15594146940,2024-08-29,Cash,141,2.0,1,141,2.0,1,2.0,2.0,8/29/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Pop Corners - Sweet & Salty Kettle,Food,15597776226,2024-08-30,Cash,112,1.5,1,112,1.5,1,1.5,1.5,8/30/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Pop Corners - Sweet & Salty Kettle,Food,15597784875,2024-08-30,Cash,112,1.5,1,112,1.5,1,1.5,1.5,8/30/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15599326569,2024-08-30,Credit,143,2.0,1,143,2.0,1,2.0,2.0,8/30/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15600137940,2024-08-30,Cash,140,1.5,1,140,1.5,1,1.5,1.5,8/30/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,15605312286,2024-08-31,Cash,142,1.5,1,142,1.5,1,1.5,1.5,8/31/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15619073484,2024-09-03,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/3/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15619963649,2024-09-03,Cash,125,1.25,1,125,1.25,1,1.25,1.25,9/3/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15630178069,2024-09-06,Credit,144,2.75,1,144,2.75,1,2.75,2.75,9/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,15630305636,2024-09-06,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15631622981,2024-09-06,Credit,145,2.5,2,145,2.5,2,5.0,5.0,9/6/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Doubleshot Energy - Coffee,,15638549127,2024-09-08,Cash,146,3.5,1,146,3.5,1,3.5,3.5,9/8/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Newtons Fig Bar,Food,15638551108,2024-09-08,Cash,134,2.0,1,134,2.0,1,2.0,2.0,9/8/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15649673592,2024-09-10,Credit,110,1.5,1,110,1.5,1,1.5,1.5,9/10/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15650203767,2024-09-10,Cash,143,2.0,1,143,2.0,1,2.0,2.0,9/10/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15650730290,2024-09-10,Cash,133,2.0,1,133,2.0,1,2.0,2.0,9/10/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,15651213344,2024-09-10,Cash,148,3.0,1,148,3.0,1,3.0,3.0,9/10/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,15651215965,2024-09-10,Credit,148,3.0,1,148,3.0,1,3.0,3.0,9/10/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Double Cheese,Food,15653427738,2024-09-11,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/11/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15653570385,2024-09-11,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/11/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15653848867,2024-09-11,Credit,143,2.0,1,143,2.0,1,2.0,2.0,9/11/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15657902034,2024-09-12,Credit,122,1.5,1,122,1.5,1,1.5,1.5,9/12/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,15659340564,2024-09-12,Credit,111,1.5,1,111,1.5,1,1.5,1.5,9/12/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15659405807,2024-09-12,Credit,123,2.0,1,123,2.0,1,2.0,2.0,9/12/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15660067234,2024-09-12,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/12/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15669466855,2024-09-14,Credit,144,2.75,1,144,2.75,1,2.75,2.75,9/14/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15676803118,2024-09-15,Credit,122,1.5,1,122,1.5,1,1.5,1.5,9/15/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15679708102,2024-09-16,Cash,123,2.0,1,123,2.0,1,2.0,2.0,9/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,15681407457,2024-09-16,Credit,148,3.0,1,148,3.0,1,3.0,3.0,9/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Coca Cola - Regular,Carbonated,15681606401,2024-09-16,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15681861865,2024-09-16,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/16/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Keep Healthy - Sea Salt Brownie,Food,15684488897,2024-09-17,Cash,130,2.0,1,130,2.0,1,2.0,2.0,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Newtons Fig Bar,Food,15685402444,2024-09-17,Cash,134,2.0,1,134,2.0,1,2.0,2.0,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Newtons Fig Bar,Food,15685406108,2024-09-17,Cash,134,2.0,1,134,2.0,1,2.0,2.0,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15685818782,2024-09-17,Credit,123,2.0,1,123,2.0,1,2.0,4.0,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15685818782,2024-09-17,Credit,143,2.0,1,143,2.0,1,2.0,4.0,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,15686029802,2024-09-17,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15686033949,2024-09-17,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15686037199,2024-09-17,Cash,144,2.75,1,144,2.75,1,2.75,2.75,9/17/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15688186509,2024-09-18,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/18/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15688193224,2024-09-18,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/18/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,15694284449,2024-09-19,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/19/2022,VM_006
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,15695146698,2024-09-19,Credit,145,2.5,1,145,2.5,1,2.5,2.5,9/19/2022,VM_006
