record_id,product_id,product_name,category,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,official_id
19668,BEV_MIL_626,Milk Alternatives,Beverages,Southeast,SUPPLIER_11,2024-11-18,2024-11-27,12,9,3.0,2.0,8.49,4.58,417,0.4,0,0,11,43,0.5,0,61.1,9,9,0.153,0,A,7,0,0.0,8.49,342,75,18.0,2903.58,343.5,993.72,34.2,6,1,VM_015
19669,FRO_FRO_585,Frozen Vegetables,Frozen_Meals,Northeast,SUPPLIER_20,2024-09-19,2025-02-18,154,152,-21.5,1.5,4.35,1.89,405,0.3,3,0,9,8,0.32,3,8.5,8,10,0.085,0,A,152,0,0.0,4.35,405,0,0.0,1761.75,0.0,996.3,56.6,9,0,VM_019
19670,PRO_GRA_856,Grapes,Produce,West,SUPPLIER_07,2024-01-22,2024-01-25,4,3,6.3,1.7,3.28,1.38,171,0.6,0,0,1,53,0.36,3,46.1,4,5,0.285,0,C,1,1,0.53,1.54,112,59,34.5,172.48,81.42,-63.5,-36.8,9,1,VM_010
19672,PHA_PRO_435,Probiotics,Pharmaceuticals,West,SUPPLIER_20,2024-07-09,2026-06-07,719,698,3.1,1.9,456.94,290.73,107,0.85,1,0,7,1,0.21,1,56.6,9,9,0.155,0,A,697,0,0.0,456.94,107,0,0.0,48892.58,0.0,17784.47,36.4,9,0,VM_010
19674,DEL_HUM_812,Hummus,Deli,West,SUPPLIER_06,2024-02-24,2024-02-28,4,4,2.6,1.4,15.17,10.43,338,0.75,5,1,2,139,0.38,0,33.9,6,10,0.135,0,A,2,0,0.0,15.17,300,38,11.2,4551.0,396.34,1025.66,22.5,8,0,VM_026
19675,FRO_ICE_495,Ice Cream,Frozen_Meals,Southwest,SUPPLIER_05,2024-11-02,2025-02-03,108,93,-27.7,7.7,11.21,7.45,473,0.3,5,1,11,9,0.3,5,42.3,7,8,0.202,0,B,90,0,0.0,11.21,473,0,0.0,5302.33,0.0,1778.48,33.5,10,1,VM_045
19679,BAK_CRO_805,Croissants,Bakery,Southeast,SUPPLIER_01,2024-12-17,2024-12-22,6,5,20.1,0.1,3.74,2.56,413,0.5,1,0,12,123,0.27,0,12.5,5,8,0.162,0,B,3,0,0.0,3.74,332,81,19.6,1241.68,207.36,184.4,14.9,7,0,VM_016
19680,REA_WRA_990,Wraps,Ready_to_Eat,West,SUPPLIER_17,2024-01-12,2024-01-15,4,3,8.2,4.2,17.25,8.22,470,0.9,4,0,1,186,0.29,6,46.6,6,7,0.292,1,B,2,0,0.0,17.25,329,141,30.0,5675.25,1159.02,1811.85,31.9,9,0,VM_008
19681,PHA_ANT_446,Antibiotics,Pharmaceuticals,Southwest,SUPPLIER_10,2024-08-31,2025-07-03,387,306,7.0,2.0,271.97,156.67,227,0.85,5,1,8,2,0.31,1,10.2,7,8,0.188,0,B,306,0,0.0,271.97,227,0,0.0,61737.19,0.0,26173.1,42.4,8,0,VM_045
19683,SEA_SAL_585,Salmon,Seafood,Southeast,SUPPLIER_07,2024-03-04,2024-03-11,7,7,-1.4,1.4,43.62,25.22,90,0.95,0,0,3,17,0.38,2,34.2,9,9,0.13,0,A,5,0,0.0,43.62,84,6,6.7,3664.08,151.32,1394.28,38.1,9,0,VM_004
19684,FRO_PIZ_650,Pizza,Frozen_Meals,Northeast,SUPPLIER_01,2024-09-09,2025-04-04,252,207,-17.0,3.0,14.36,8.47,145,0.3,0,0,9,0,0.26,1,8.4,7,10,0.112,0,A,205,0,0.0,14.36,0,145,100.0,0.0,1228.15,-1228.15,0.0,7,0,VM_047
19687,MEA_CHI_782,Chicken,Meat,West,SUPPLIER_10,2024-07-22,2024-07-30,8,8,0.7,0.3,19.62,8.9,188,0.9,0,0,7,26,0.22,0,10.7,7,10,0.093,0,A,6,0,0.0,19.62,153,35,18.6,3001.86,311.5,1328.66,44.3,8,0,VM_026
19691,PHA_VAC_832,Vaccines,Pharmaceuticals,West,SUPPLIER_01,2024-04-27,2024-11-15,294,202,5.9,0.9,94.04,43.16,439,0.85,5,1,4,2,0.21,0,42.1,7,8,0.204,0,B,200,0,0.0,94.04,439,0,0.0,41283.56,0.0,22336.32,54.1,7,0,VM_017
19695,PRO_AVO_571,Avocados,Produce,West,SUPPLIER_12,2024-02-19,2024-02-25,6,6,6.7,1.3,4.63,2.43,109,0.6,0,0,2,20,0.41,0,42.5,7,10,0.125,0,A,3,0,0.0,4.63,73,36,33.0,337.99,87.48,73.12,21.6,6,0,VM_008
19697,BEV_KOM_590,Kombucha,Beverages,Midwest,SUPPLIER_20,2024-01-18,2024-02-09,30,22,3.6,1.4,6.97,4.54,67,0.4,3,0,1,2,0.4,0,18.6,10,5,0.19,0,B,21,0,0.0,6.97,51,16,23.9,355.47,72.64,51.29,14.4,9,0,VM_003
19698,BAK_PAS_754,Pastries,Bakery,Midwest,SUPPLIER_12,2024-12-13,2024-12-17,6,4,18.4,1.6,6.26,2.59,182,0.5,4,0,12,62,0.27,0,58.2,10,8,0.171,0,A,3,0,0.0,6.26,179,3,1.6,1120.54,7.77,649.16,57.9,6,0,VM_032
19699,PRO_APP_461,Apples,Produce,West,SUPPLIER_13,2024-10-04,2024-10-18,18,14,7.3,0.7,6.49,2.92,228,0.6,4,0,10,19,0.22,0,70.8,6,8,0.208,0,B,11,0,0.0,6.49,177,51,22.4,1148.73,148.92,482.97,42.0,10,0,VM_017
19701,PRO_LET_162,Lettuce,Produce,Southwest,SUPPLIER_11,2024-05-23,2024-06-02,11,10,8.1,0.1,6.33,3.79,43,0.6,3,0,5,3,0.11,0,49.5,7,10,0.124,0,A,8,0,0.0,6.33,17,26,60.5,107.61,98.54,-55.36,-51.4,6,0,VM_030
19702,BAK_CAK_493,Cakes,Bakery,Northeast,SUPPLIER_03,2024-11-28,2024-12-03,6,5,21.8,1.8,14.86,6.0,475,0.5,3,0,11,152,0.1,2,31.3,10,8,0.142,1,A,4,0,0.0,14.86,332,143,30.1,4933.52,858.0,2083.52,42.2,9,0,VM_037
19703,DEL_HAM_195,Ham,Deli,Southeast,SUPPLIER_12,2024-08-10,2024-08-15,6,5,3.0,1.0,14.37,7.69,52,0.75,5,1,8,7,0.23,0,49.8,10,6,0.198,0,A,2,1,0.22,11.21,21,31,59.6,235.41,238.39,-164.47,-69.9,6,0,VM_006
19704,REA_SAN_800,Sandwiches,Ready_to_Eat,West,SUPPLIER_11,2024-09-20,2024-09-25,5,5,4.4,0.4,7.01,4.67,300,0.9,4,0,9,85,0.35,0,60.4,9,9,0.129,1,A,2,1,0.2,5.61,181,119,39.7,1015.41,555.73,-385.59,-38.0,6,0,VM_042
19705,PRO_BAN_638,Bananas,Produce,West,SUPPLIER_11,2024-05-18,2024-06-04,21,17,8.2,0.2,2.0,1.11,115,0.6,5,1,5,6,0.47,0,57.1,9,6,0.199,0,B,14,0,0.0,2.0,101,14,12.2,202.0,15.54,74.35,36.8,6,0,VM_017
19706,MEA_CHI_977,Chicken,Meat,Midwest,SUPPLIER_07,2024-02-02,2024-02-09,8,7,-0.2,1.2,7.55,5.17,456,0.9,4,0,2,97,0.17,0,21.9,6,10,0.144,0,A,4,0,0.0,7.55,304,152,33.3,2295.2,785.84,-62.32,-2.7,9,0,VM_032
19707,SEA_LOB_856,Lobster,Seafood,Southeast,SUPPLIER_01,2024-09-21,2024-09-24,3,3,0.1,0.1,8.55,5.53,252,0.95,5,1,9,141,0.14,0,44.5,7,10,0.113,0,A,1,1,0.15,7.27,135,117,46.4,981.45,647.01,-412.11,-42.0,7,0,VM_015
19710,DAI_COT_143,Cottage Cheese,Dairy,Southwest,SUPPLIER_10,2024-06-29,2024-07-24,26,25,4.5,0.5,5.23,3.61,473,0.7,5,1,6,28,0.34,0,19.5,6,8,0.155,0,B,22,0,0.0,5.23,473,0,0.0,2473.79,0.0,766.26,31.0,8,0,VM_045
19711,FRO_FRO_990,Frozen Dinners,Frozen_Meals,West,SUPPLIER_04,2024-02-17,2024-05-20,96,93,-21.4,1.4,6.41,3.31,473,0.3,5,1,2,7,0.37,0,37.7,9,8,0.136,0,A,90,0,0.0,6.41,473,0,0.0,3031.93,0.0,1466.3,48.4,9,0,VM_008
19712,BEV_MIL_183,Milk Alternatives,Beverages,Northeast,SUPPLIER_19,2024-01-21,2024-01-30,10,9,8.9,3.9,8.37,5.39,418,0.4,6,1,1,54,0.33,1,68.6,7,6,0.245,1,B,6,0,0.0,8.37,266,152,36.4,2226.42,819.28,-26.6,-1.2,10,0,VM_012
19713,FRO_ICE_412,Ice Cream,Frozen_Meals,Southwest,SUPPLIER_09,2024-03-16,2024-05-26,84,71,-21.3,1.3,4.96,3.23,464,0.3,5,1,3,12,0.1,0,38.0,10,7,0.151,0,A,71,0,0.0,4.96,464,0,0.0,2301.44,0.0,802.72,34.9,8,0,VM_025
19715,BAK_BAG_291,Bagels,Bakery,Southeast,SUPPLIER_07,2024-12-14,2024-12-18,4,4,21.7,1.7,9.69,5.6,376,0.5,5,1,12,251,0.38,1,11.3,6,8,0.155,0,B,1,1,0.3,6.78,296,80,21.3,2006.88,448.0,-98.72,-4.9,9,0,VM_015
19720,REA_WRA_398,Wraps,Ready_to_Eat,Northeast,SUPPLIER_03,2024-07-04,2024-07-06,3,2,4.7,0.7,9.47,4.14,79,0.9,3,0,7,38,0.5,0,32.6,6,8,0.21,1,B,0,1,0.56,4.17,55,24,30.4,229.35,99.36,-97.71,-42.6,9,0,VM_047
19723,SEA_LOB_564,Lobster,Seafood,Southwest,SUPPLIER_17,2024-01-07,2024-01-10,4,3,0.5,0.5,21.72,10.24,253,0.95,6,1,1,131,0.38,1,43.2,6,6,0.245,0,B,2,0,0.0,21.72,192,61,24.1,4170.24,624.64,1579.52,37.9,9,0,VM_025
19724,BAK_CAK_179,Cakes,Bakery,Northeast,SUPPLIER_16,2024-06-30,2024-07-02,2,2,22.8,2.8,14.69,7.56,256,0.5,6,1,6,228,0.22,1,38.7,8,9,0.145,0,A,0,1,0.52,7.05,256,0,0.0,1804.8,0.0,-130.56,-7.2,10,0,VM_028
19725,BEV_FRE_318,Fresh Juice,Beverages,Southwest,SUPPLIER_03,2024-05-18,2024-05-27,9,9,4.5,0.5,3.09,1.62,205,0.4,5,1,5,39,0.48,0,7.4,10,9,0.079,0,A,6,0,0.0,3.09,180,25,12.2,556.2,40.5,224.1,40.3,9,0,VM_048
19726,PHA_EYE_522,Eye Drops,Pharmaceuticals,Southeast,SUPPLIER_15,2024-06-07,2025-04-22,416,319,2.1,2.9,195.27,103.07,112,0.85,4,0,6,1,0.21,3,53.9,7,5,0.296,0,B,316,0,0.0,195.27,112,0,0.0,21870.24,0.0,10326.4,47.2,6,0,VM_024
19727,FRO_FRO_684,Frozen Desserts,Frozen_Meals,Southeast,SUPPLIER_02,2024-11-14,2025-07-23,309,251,-18.3,1.7,19.78,12.61,470,0.3,3,0,11,1,0.29,4,68.5,4,8,0.216,0,B,248,0,0.0,19.78,277,193,41.1,5479.06,2433.73,-447.64,-8.2,7,0,VM_004
19731,PRO_BAN_862,Bananas,Produce,Southeast,SUPPLIER_16,2024-03-04,2024-03-11,9,7,7.3,0.7,2.0,0.86,360,0.6,0,0,3,44,0.14,0,38.6,9,7,0.175,0,A,6,0,0.0,2.0,251,109,30.3,502.0,93.74,192.4,38.3,10,0,VM_033
19733,FRO_FRO_507,Frozen Vegetables,Frozen_Meals,Midwest,SUPPLIER_01,2024-05-08,2025-01-19,363,256,-20.3,0.3,13.64,8.58,28,0.3,2,0,5,0,0.49,0,28.9,9,5,0.195,0,B,255,0,0.0,13.64,0,28,100.0,0.0,240.24,-240.24,0.0,7,0,VM_027
19734,DEL_HAM_608,Ham,Deli,Southwest,SUPPLIER_06,2024-04-15,2024-04-28,14,13,2.8,1.2,14.67,8.79,455,0.75,0,0,4,46,0.36,0,46.9,6,10,0.149,1,A,13,0,0.0,14.67,318,137,30.1,4665.06,1204.23,665.61,14.3,8,0,VM_025
19736,DAI_MIL_555,Milk,Dairy,West,SUPPLIER_05,2024-12-31,2025-01-10,12,10,1.2,2.8,2.99,1.99,351,0.7,1,0,12,47,0.1,0,19.1,5,5,0.27,0,C,7,1,0.24,2.27,351,0,0.0,796.77,0.0,98.28,12.3,10,1,VM_008
19737,REA_SAN_547,Sandwiches,Ready_to_Eat,Northeast,SUPPLIER_05,2024-11-14,2024-11-14,1,0,8.7,4.7,10.04,5.54,98,0.9,3,0,11,130,0.47,0,38.3,8,5,0.416,0,B,0,1,0.52,4.82,98,0,0.0,472.36,0.0,-70.56,-14.9,10,0,VM_013
19738,DAI_MIL_809,Milk,Dairy,Midwest,SUPPLIER_12,2024-10-31,2024-11-22,29,22,5.8,1.8,7.84,3.78,109,0.7,3,0,10,0,0.26,1,23.1,9,7,0.187,0,A,20,0,0.0,7.84,0,109,100.0,0.0,412.02,-412.02,0.0,6,0,VM_003
19739,SEA_SAL_468,Salmon,Seafood,West,SUPPLIER_06,2024-02-05,2024-02-10,7,5,-3.6,3.6,33.12,16.41,464,0.95,0,0,2,97,0.3,4,36.0,8,8,0.244,0,A,3,0,0.0,33.12,207,257,55.4,6855.84,4217.37,-758.4,-11.1,8,1,VM_050
19740,DAI_BUT_749,Butter,Dairy,West,SUPPLIER_07,2024-01-26,2024-02-15,28,20,3.6,0.4,5.14,2.63,100,0.7,4,0,1,2,0.3,0,51.9,6,5,0.262,0,C,17,1,0.24,3.91,56,44,44.0,218.96,115.72,-44.04,-20.1,9,0,VM_017
19743,BAK_CRO_249,Croissants,Bakery,West,SUPPLIER_10,2024-02-04,2024-02-10,6,6,18.0,2.0,7.6,5.08,369,0.5,6,1,2,97,0.47,0,51.0,5,6,0.235,0,C,6,1,0.17,6.31,369,0,0.0,2328.39,0.0,453.87,19.5,8,1,VM_046
19749,PHA_ANT_574,Antibiotics,Pharmaceuticals,Southeast,SUPPLIER_16,2024-09-15,2025-07-25,341,313,1.6,3.4,192.37,84.28,87,0.85,6,1,9,2,0.36,1,50.7,9,9,0.183,0,A,310,0,0.0,192.37,87,0,0.0,16736.19,0.0,9403.83,56.2,10,1,VM_033
19751,DAI_YOG_852,Yogurt,Dairy,Midwest,SUPPLIER_09,2024-10-20,2024-10-28,12,8,5.6,1.6,9.77,6.61,182,0.7,6,1,10,24,0.2,2,57.7,9,6,0.237,1,B,5,0,0.0,9.77,123,59,32.4,1201.71,389.99,-1.31,-0.1,8,0,VM_032
19752,PHA_EYE_764,Eye Drops,Pharmaceuticals,West,SUPPLIER_03,2024-01-28,2024-06-25,152,149,4.6,0.4,381.12,249.28,94,0.85,6,1,1,1,0.4,0,15.6,6,7,0.17,0,B,146,0,0.0,381.12,94,0,0.0,35825.28,0.0,12392.96,34.6,9,0,VM_050
19753,MEA_POR_977,Pork,Meat,Midwest,SUPPLIER_12,2024-03-08,2024-03-12,4,4,1.1,0.1,18.33,9.83,404,0.9,4,0,3,170,0.18,0,17.5,7,5,0.194,0,B,2,0,0.0,18.33,264,140,34.7,4839.12,1376.2,867.8,17.9,6,1,VM_003
19754,BAK_MUF_164,Muffins,Bakery,Midwest,SUPPLIER_07,2024-06-24,2024-06-29,5,5,22.3,2.3,5.53,2.65,365,0.5,0,0,6,103,0.11,1,29.3,4,10,0.153,0,B,4,0,0.0,5.53,365,0,0.0,2018.45,0.0,1051.2,52.1,9,0,VM_003
19756,DAI_CRE_905,Cream,Dairy,Midwest,SUPPLIER_10,2024-09-08,2024-09-28,26,20,2.8,1.2,10.43,4.35,247,0.7,6,1,9,21,0.46,0,30.6,8,7,0.192,1,B,20,0,0.0,10.43,172,75,30.4,1793.96,326.25,719.51,40.1,8,0,VM_040
19765,BEV_COL_849,Cold Brew Coffee,Beverages,West,SUPPLIER_04,2024-03-10,2024-03-19,13,9,4.9,0.1,3.43,1.68,27,0.4,6,1,3,2,0.23,0,29.1,8,8,0.149,0,A,9,0,0.0,3.43,18,9,33.3,61.74,15.12,16.38,26.5,9,0,VM_020
19766,PHA_BIO_846,Biologics,Pharmaceuticals,Southeast,SUPPLIER_14,2024-12-11,2025-06-24,236,195,7.3,2.3,310.09,210.43,135,0.85,2,0,12,0,0.41,1,50.9,8,8,0.207,0,A,192,0,0.0,310.09,0,135,100.0,0.0,28408.05,-28408.05,0.0,6,0,VM_004
19768,MEA_BEE_112,Beef,Meat,West,SUPPLIER_02,2024-09-18,2024-09-24,7,6,5.5,4.5,17.32,11.41,390,0.9,2,0,9,75,0.15,3,67.9,6,7,0.297,1,B,3,0,0.0,17.32,189,201,51.5,3273.48,2293.41,-1176.42,-35.9,7,1,VM_020
19769,DEL_HAM_869,Ham,Deli,Southeast,SUPPLIER_20,2024-01-11,2024-01-23,12,12,5.9,1.9,10.62,7.35,11,0.75,3,0,1,3,0.39,1,62.4,8,6,0.222,0,B,10,0,0.0,10.62,11,0,0.0,116.82,0.0,35.97,30.8,9,0,VM_021
19773,REA_FRE_798,Fresh Pasta,Ready_to_Eat,West,SUPPLIER_02,2024-11-05,2024-11-07,2,2,1.1,2.9,15.69,8.44,111,0.9,1,0,11,67,0.35,2,63.8,4,6,0.287,1,C,0,1,0.53,7.37,77,34,30.6,567.49,286.96,-369.35,-65.1,7,0,VM_017
19774,REA_SOU_684,Soups,Ready_to_Eat,Midwest,SUPPLIER_12,2024-11-10,2024-11-14,4,4,3.6,0.4,15.33,8.57,424,0.9,6,1,11,190,0.22,0,27.3,9,6,0.166,0,B,1,1,0.32,10.42,292,132,31.1,3042.64,1131.24,-591.04,-19.4,6,0,VM_003
19777,FRO_FRO_615,Frozen Desserts,Frozen_Meals,Southeast,SUPPLIER_05,2024-06-06,2024-08-02,85,57,-18.0,2.0,11.19,4.5,126,0.3,3,0,6,0,0.47,2,63.4,6,5,0.261,0,C,57,1,0.15,9.51,0,126,100.0,0.0,567.0,-567.0,0.0,10,1,VM_034
19779,REA_SOU_443,Soups,Ready_to_Eat,Northeast,SUPPLIER_18,2024-07-01,2024-07-05,4,4,3.2,0.8,15.01,9.06,161,0.9,0,0,7,61,0.45,2,18.6,6,10,0.117,0,A,4,0,0.0,15.01,161,0,0.0,2416.61,0.0,957.95,39.6,8,1,VM_014
19782,FRO_PIZ_963,Pizza,Frozen_Meals,Southwest,SUPPLIER_03,2024-02-18,2024-12-08,356,294,-19.7,0.3,9.01,4.41,66,0.3,6,1,2,0,0.11,1,40.0,10,6,0.167,0,A,293,0,0.0,9.01,0,66,100.0,0.0,291.06,-291.06,0.0,9,1,VM_045
19786,PRO_TOM_492,Tomatoes,Produce,West,SUPPLIER_19,2024-07-20,2024-07-28,10,8,12.5,4.5,1.49,0.61,37,0.6,5,1,7,9,0.15,2,4.7,6,8,0.205,0,B,8,0,0.0,1.49,37,0,0.0,55.13,0.0,32.56,59.1,10,0,VM_010
19787,BAK_CAK_690,Cakes,Bakery,Northeast,SUPPLIER_05,2024-11-22,2024-11-27,7,5,22.5,2.5,13.02,8.04,422,0.5,4,0,11,110,0.29,3,46.4,9,8,0.179,1,A,5,0,0.0,13.02,295,127,30.1,3840.9,1021.08,448.02,11.7,10,0,VM_049
19788,REA_SUS_848,Sushi,Ready_to_Eat,Southwest,SUPPLIER_06,2024-02-07,2024-02-10,3,3,1.1,2.9,8.28,5.14,271,0.9,2,0,2,131,0.35,1,30.6,5,5,0.273,0,C,2,1,0.24,6.29,271,0,0.0,1704.59,0.0,311.65,18.3,8,0,VM_023
19791,MEA_POR_969,Pork,Meat,Northeast,SUPPLIER_19,2024-04-22,2024-04-26,5,4,2.8,1.8,7.8,5.03,318,0.9,0,0,4,94,0.29,1,65.8,7,10,0.185,0,A,3,0,0.0,7.8,247,71,22.3,1926.6,357.13,327.06,17.0,10,0,VM_014
19794,MEA_BEE_494,Beef,Meat,Southeast,SUPPLIER_13,2024-01-16,2024-01-22,7,6,1.1,0.1,20.97,11.02,255,0.9,1,0,1,68,0.48,0,62.7,6,8,0.195,0,B,6,0,0.0,20.97,255,0,0.0,5347.35,0.0,2537.25,47.4,10,0,VM_015
19795,BEV_FRE_103,Fresh Juice,Beverages,Northeast,SUPPLIER_19,2024-01-21,2024-01-28,10,7,4.7,0.3,3.95,2.44,132,0.4,6,1,1,13,0.33,1,33.1,8,7,0.173,0,B,7,0,0.0,3.95,66,66,50.0,260.7,161.04,-61.38,-23.5,10,0,VM_002
19797,DEL_HAM_625,Ham,Deli,Northeast,SUPPLIER_06,2024-07-18,2024-07-27,12,9,2.9,1.1,10.42,5.9,351,0.75,3,0,7,28,0.25,1,31.4,8,5,0.236,0,B,6,0,0.0,10.42,159,192,54.7,1656.78,1132.8,-414.12,-25.0,8,0,VM_009
19798,FRO_FRO_932,Frozen Vegetables,Frozen_Meals,Southeast,SUPPLIER_12,2024-03-17,2024-11-25,286,253,-20.6,0.6,15.86,7.71,17,0.3,6,1,3,1,0.45,0,23.2,4,6,0.215,0,C,251,1,0.24,12.05,17,0,0.0,204.85,0.0,73.78,36.0,6,0,VM_015
19804,REA_SAL_946,Salads,Ready_to_Eat,West,SUPPLIER_19,2024-07-17,2024-07-20,3,3,3.9,0.1,8.49,3.83,407,0.9,2,0,7,201,0.18,0,16.8,10,7,0.123,0,A,0,1,0.53,3.99,342,65,16.0,1364.58,248.95,-194.23,-14.2,10,0,VM_010
19805,DAI_COT_800,Cottage Cheese,Dairy,Northeast,SUPPLIER_19,2024-09-07,2024-09-24,23,17,5.7,1.7,9.44,4.7,235,0.7,5,1,9,12,0.26,3,27.4,8,5,0.24,1,B,15,0,0.0,9.44,164,71,30.2,1548.16,333.7,443.66,28.7,10,0,VM_044
19806,DAI_SOU_766,Sour Cream,Dairy,Southeast,SUPPLIER_14,2024-05-25,2024-06-23,29,29,3.4,0.6,4.94,2.51,166,0.7,5,1,5,10,0.14,1,42.5,6,6,0.208,1,B,29,0,0.0,4.94,116,50,30.1,573.04,125.5,156.38,27.3,6,0,VM_005
19808,PHA_BIO_136,Biologics,Pharmaceuticals,West,SUPPLIER_08,2024-12-07,2025-07-29,295,234,3.2,1.8,149.94,62.28,352,0.85,5,1,12,1,0.3,1,46.9,5,8,0.23,0,B,233,0,0.0,149.94,213,139,39.5,31937.22,8656.92,10014.66,31.4,9,0,VM_046
19811,REA_SAL_364,Salads,Ready_to_Eat,Midwest,SUPPLIER_18,2024-08-07,2024-08-07,1,0,8.0,4.0,14.26,6.27,398,0.9,2,0,8,600,0.19,4,24.2,8,6,0.374,0,B,0,1,0.67,4.71,398,0,0.0,1874.58,0.0,-620.88,-33.1,8,0,VM_031
19815,REA_SUS_392,Sushi,Ready_to_Eat,Northeast,SUPPLIER_03,2024-07-31,2024-08-04,5,4,2.1,1.9,8.42,4.03,474,0.9,2,0,7,117,0.25,1,41.2,8,6,0.24,0,B,2,1,0.29,5.98,388,86,18.1,2320.24,346.58,410.02,17.7,9,0,VM_044
19816,BAK_BRE_588,Bread,Bakery,Southeast,SUPPLIER_14,2024-08-21,2024-08-25,4,4,21.8,1.8,7.28,3.15,250,0.5,2,0,8,91,0.43,0,31.4,4,8,0.19,0,B,2,0,0.0,7.28,148,102,40.8,1077.44,321.3,289.94,26.9,6,0,VM_005
19817,PHA_INS_828,Insulin,Pharmaceuticals,West,SUPPLIER_04,2024-12-07,2025-11-15,403,343,5.4,0.4,27.17,14.27,497,0.85,5,1,12,1,0.15,1,21.7,9,9,0.121,0,A,342,0,0.0,27.17,306,191,38.4,8314.02,2725.57,1221.83,14.7,9,0,VM_042
19818,SEA_TIL_989,Tilapia,Seafood,Northeast,SUPPLIER_17,2024-10-23,2024-10-29,6,6,1.1,1.1,41.76,27.6,297,0.95,2,0,10,66,0.48,2,19.5,6,6,0.204,1,B,6,0,0.0,41.76,207,90,30.3,8644.32,2484.0,447.12,5.2,9,0,VM_019
19819,REA_SAN_846,Sandwiches,Ready_to_Eat,Northeast,SUPPLIER_18,2024-08-04,2024-08-04,1,0,7.5,3.5,7.34,3.17,465,0.9,6,1,8,872,0.13,3,32.3,5,9,0.34,0,B,0,1,0.68,2.35,465,0,0.0,1092.75,0.0,-381.3,-34.9,8,0,VM_013
19822,REA_FRE_693,Fresh Pasta,Ready_to_Eat,West,SUPPLIER_02,2024-01-09,2024-01-12,4,3,3.5,0.5,15.66,8.6,34,0.9,1,0,1,15,0.27,0,14.6,8,6,0.203,0,B,2,0,0.0,15.66,34,0,0.0,532.44,0.0,240.04,45.1,7,0,VM_010
19824,DEL_PRE_258,Prepared Salads,Deli,Northeast,SUPPLIER_20,2024-12-25,2025-01-04,14,10,5.1,1.1,9.78,6.83,129,0.75,2,0,12,8,0.29,1,8.2,7,9,0.154,0,A,7,0,0.0,9.78,64,65,50.4,625.92,443.95,-255.15,-40.8,9,0,VM_012
19825,DAI_MIL_517,Milk,Dairy,Southeast,SUPPLIER_13,2024-01-19,2024-02-08,20,20,2.2,1.8,9.33,5.97,120,0.7,4,0,1,6,0.46,0,15.1,6,7,0.186,0,B,17,0,0.0,9.33,93,27,22.5,867.69,161.19,151.29,17.4,10,1,VM_006
19826,SEA_SHR_974,Shrimp,Seafood,Southeast,SUPPLIER_11,2024-10-26,2024-10-27,2,1,1.5,1.5,31.59,16.93,177,0.95,5,1,10,165,0.43,0,27.0,8,9,0.208,0,A,0,1,0.56,13.9,177,0,0.0,2460.3,0.0,-536.31,-21.8,6,0,VM_021
19828,MEA_TUR_266,Turkey,Meat,Southeast,SUPPLIER_11,2024-01-01,2024-01-11,10,10,-0.7,1.7,24.66,16.84,197,0.9,0,0,1,27,0.45,0,34.9,6,5,0.245,1,C,7,1,0.21,19.48,137,60,30.5,2668.76,1010.4,-648.72,-24.3,6,0,VM_004
19832,DAI_COT_554,Cottage Cheese,Dairy,West,SUPPLIER_05,2024-06-05,2024-06-15,10,10,4.6,0.6,6.38,4.43,65,0.7,2,0,6,11,0.39,1,41.5,5,8,0.177,0,B,8,0,0.0,6.38,65,0,0.0,414.7,0.0,126.75,30.6,10,0,VM_046
19835,REA_FRE_193,Fresh Pasta,Ready_to_Eat,Southeast,SUPPLIER_04,2024-05-23,2024-05-25,3,2,3.8,0.2,5.3,3.44,409,0.9,3,0,5,224,0.48,0,45.9,6,8,0.21,0,B,1,1,0.26,3.92,277,132,32.3,1085.84,454.08,-321.12,-29.6,9,0,VM_006
19837,PHA_ANT_451,Antibiotics,Pharmaceuticals,West,SUPPLIER_01,2024-04-06,2024-05-15,55,39,4.8,0.2,462.75,246.06,15,0.85,5,1,4,0,0.48,0,21.7,6,9,0.166,0,B,36,0,0.0,462.75,0,15,100.0,0.0,3690.9,-3690.9,0.0,7,0,VM_018
19838,PHA_INS_198,Insulin,Pharmaceuticals,West,SUPPLIER_20,2024-10-01,2025-07-05,279,277,8.0,3.0,479.06,249.95,269,0.85,1,0,10,0,0.38,2,69.3,6,6,0.27,0,B,275,0,0.0,479.06,0,269,100.0,0.0,67236.55,-67236.55,0.0,9,1,VM_042
19839,PHA_EYE_878,Eye Drops,Pharmaceuticals,Northeast,SUPPLIER_06,2024-06-24,2025-08-22,567,424,6.1,1.1,277.13,166.92,233,0.85,0,0,6,1,0.46,1,15.6,4,5,0.272,1,C,422,1,0.22,216.16,163,70,30.0,35234.08,11684.4,-3658.28,-10.4,8,0,VM_049
