record_id,product_id,product_name,category,store_id,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted
1014,FRO_FRO_287,Frozen Dinners,Frozen_Meals,STORE_033,Southeast,SUPPLIER_10,2024-03-25,2024-09-23,241.0,182.0,-21.4,1.4,8.41,4.44,492.0,0.3,0.0,0.0,3.0,1.0,0.44,0.0,26.3,7.0,5.0,0.218,0.0,B,180.0,0.0,0.0,8.41,221.0,271.0,55.1,1858.61,1203.24,-325.87,-17.5,8.0,0.0
1015,PRO_BAN_750,Bananas,Produce,STORE_050,West,SUPPLIER_11,2023-03-31,2023-04-09,12.0,9.0,11.5,3.5,6.92,4.09,49.0,0.6,4.0,0.0,3.0,3.0,0.32,0.0,28.2,9.0,8.0,0.184,0.0,A,6.0,0.0,0.0,6.92,17.0,32.0,65.3,117.64,130.88,-82.77,-70.4,6.0,0.0
1016,PRO_LET_269,Lettuce,Produce,STORE_048,Southwest,SUPPLIER_10,2024-08-12,2024-08-16,4.0,4.0,8.4,0.4,4.88,2.67,457.0,0.6,0.0,0.0,8.0,184.0,0.2,0.0,41.0,4.0,6.0,0.223,0.0,C,4.0,1.0,0.21,3.86,457.0,0.0,0.0,1764.02,0.0,543.83,30.8,8.0,1.0
1017,DAI_BUT_793,Butter,Dairy,STORE_031,Midwest,SUPPLIER_16,2024-06-04,2024-06-30,28.0,26.0,2.7,1.3,7.15,5.0,464.0,0.7,1.0,0.0,6.0,29.0,0.24,0.0,32.2,4.0,8.0,0.198,0.0,B,26.0,0.0,0.0,7.15,464.0,0.0,0.0,3317.6,0.0,997.6,30.1,10.0,0.0
1018,PHA_BIO_227,Biologics,Pharmaceuticals,STORE_013,Northeast,SUPPLIER_01,2024-02-20,2024-03-26,44.0,35.0,4.0,1.0,361.37,220.72,393.0,0.85,1.0,0.0,2.0,14.0,0.46,0.0,23.3,9.0,7.0,0.179,0.0,A,34.0,0.0,0.0,361.37,393.0,0.0,0.0,142018.41,0.0,55275.45,38.9,7.0,0.0
1019,DEL_TUR_856,Turkey Slices,Deli,STORE_039,Northeast,SUPPLIER_15,2024-11-08,2024-11-19,11.0,11.0,3.4,0.6,17.51,10.55,461.0,0.75,4.0,0.0,11.0,57.0,0.4,0.0,8.0,10.0,8.0,0.105,0.0,A,8.0,0.0,0.0,17.51,461.0,0.0,0.0,8072.11,0.0,3208.56,39.7,6.0,0.0
1020,PHA_VAC_279,Vaccines,Pharmaceuticals,STORE_033,Southeast,SUPPLIER_12,2023-03-18,2024-03-23,405.0,371.0,5.8,0.8,476.95,251.27,204.0,0.85,5.0,1.0,3.0,0.0,0.39,0.0,12.0,8.0,6.0,0.183,0.0,B,370.0,0.0,0.0,476.95,0.0,204.0,100.0,0.0,51259.08,-51259.08,0.0,6.0,0.0
1021,SEA_TUN_215,Tuna,Seafood,STORE_035,Midwest,SUPPLIER_04,2023-12-13,2023-12-20,7.0,7.0,1.0,1.0,18.73,10.21,145.0,0.95,2.0,0.0,12.0,32.0,0.32,0.0,59.1,6.0,7.0,0.21,0.0,B,4.0,0.0,0.0,18.73,131.0,14.0,9.7,2453.63,142.94,973.18,39.7,9.0,0.0
1022,PRO_LET_855,Lettuce,Produce,STORE_014,Northeast,SUPPLIER_10,2024-10-08,2024-10-23,21.0,15.0,6.9,1.1,7.5,5.16,273.0,0.6,1.0,0.0,10.0,17.0,0.42,0.0,18.3,4.0,7.0,0.222,1.0,C,15.0,1.0,0.25,5.62,191.0,82.0,30.0,1073.42,423.12,-335.26,-31.2,8.0,0.0
1023,DAI_BUT_732,Butter,Dairy,STORE_001,Northeast,SUPPLIER_20,2024-05-14,2024-05-19,6.0,5.0,4.0,0.0,6.6,3.23,64.0,0.7,1.0,0.0,5.0,11.0,0.44,0.0,40.0,4.0,7.0,0.215,0.0,C,4.0,1.0,0.22,5.15,64.0,0.0,0.0,329.6,0.0,122.88,37.3,9.0,0.0
1024,DAI_YOG_839,Yogurt,Dairy,STORE_001,Northeast,SUPPLIER_04,2023-07-10,2023-07-25,17.0,15.0,8.3,4.3,6.31,2.9,280.0,0.7,0.0,0.0,7.0,24.0,0.39,3.0,10.8,6.0,5.0,0.27,1.0,C,12.0,1.0,0.24,4.8,196.0,84.0,30.0,940.8,243.6,128.8,13.7,9.0,0.0
1025,PHA_VAC_520,Vaccines,Pharmaceuticals,STORE_010,West,SUPPLIER_09,2023-05-07,2024-10-16,529.0,528.0,8.5,3.5,124.66,64.65,163.0,0.85,6.0,1.0,5.0,0.0,0.45,2.0,39.1,10.0,5.0,0.237,0.0,B,526.0,0.0,0.0,124.66,0.0,163.0,100.0,0.0,10537.95,-10537.95,0.0,8.0,1.0
1026,DEL_PRE_286,Prepared Salads,Deli,STORE_029,Southeast,SUPPLIER_15,2024-07-03,2024-07-10,7.0,7.0,4.9,0.9,6.27,3.17,232.0,0.75,2.0,0.0,7.0,50.0,0.32,0.0,61.9,5.0,6.0,0.236,1.0,C,7.0,1.0,0.22,4.89,162.0,70.0,30.2,792.18,221.9,56.74,7.2,6.0,0.0
1027,DAI_YOG_991,Yogurt,Dairy,STORE_013,Northeast,SUPPLIER_10,2024-12-27,2025-01-07,11.0,11.0,4.1,0.1,2.4,1.24,390.0,0.7,4.0,0.0,12.0,58.0,0.17,1.0,24.8,8.0,5.0,0.189,0.0,B,9.0,0.0,0.0,2.4,390.0,0.0,0.0,936.0,0.0,452.4,48.3,8.0,0.0
1028,DEL_HAM_264,Ham,Deli,STORE_043,Midwest,SUPPLIER_09,2024-11-13,2024-11-18,6.0,5.0,4.2,0.2,5.66,3.09,263.0,0.75,2.0,0.0,11.0,63.0,0.29,0.0,57.3,9.0,9.0,0.142,0.0,A,4.0,0.0,0.0,5.66,263.0,0.0,0.0,1488.58,0.0,675.91,45.4,8.0,0.0
1029,SEA_TUN_869,Tuna,Seafood,STORE_048,Southwest,SUPPLIER_13,2024-02-14,2024-02-18,6.0,4.0,1.2,1.2,12.86,8.84,415.0,0.95,2.0,0.0,2.0,96.0,0.25,0.0,31.6,8.0,5.0,0.262,0.0,B,1.0,1.0,0.34,8.49,143.0,272.0,65.5,1214.07,2404.48,-2454.53,-202.2,10.0,0.0
1030,DAI_CHE_259,Cheese,Dairy,STORE_050,West,SUPPLIER_08,2023-12-19,2024-01-09,21.0,21.0,2.0,2.0,2.52,1.64,229.0,0.7,1.0,0.0,12.0,16.0,0.38,0.0,9.3,6.0,10.0,0.124,0.0,A,18.0,0.0,0.0,2.52,229.0,0.0,0.0,577.08,0.0,201.52,34.9,9.0,1.0
1031,REA_FRE_108,Fresh Pasta,Ready_to_Eat,STORE_019,Northeast,SUPPLIER_16,2024-03-20,2024-03-23,4.0,3.0,3.5,0.5,6.07,3.21,326.0,0.9,2.0,0.0,3.0,152.0,0.22,0.0,56.0,4.0,9.0,0.212,0.0,B,2.0,0.0,0.0,6.07,326.0,0.0,0.0,1978.82,0.0,932.36,47.1,10.0,0.0
1032,SEA_LOB_623,Lobster,Seafood,STORE_050,West,SUPPLIER_04,2023-07-11,2023-07-13,3.0,2.0,-3.3,3.3,39.97,27.91,136.0,0.95,1.0,0.0,7.0,59.0,0.4,1.0,69.6,6.0,6.0,0.329,1.0,B,0.0,1.0,0.47,21.18,95.0,41.0,30.1,2012.1,1144.31,-1783.66,-88.6,9.0,1.0
1033,FRO_ICE_585,Ice Cream,Frozen_Meals,STORE_040,Midwest,SUPPLIER_06,2024-12-24,2025-03-14,112.0,80.0,-19.2,0.8,7.02,4.61,332.0,0.3,1.0,0.0,12.0,4.0,0.15,2.0,41.5,8.0,9.0,0.136,0.0,A,77.0,0.0,0.0,7.02,332.0,0.0,0.0,2330.64,0.0,800.12,34.3,8.0,0.0
1034,SEA_SHR_223,Shrimp,Seafood,STORE_018,West,SUPPLIER_07,2023-05-16,2023-05-21,5.0,5.0,1.3,1.3,42.38,22.37,325.0,0.95,1.0,0.0,5.0,117.0,0.16,0.0,26.7,8.0,6.0,0.193,0.0,B,4.0,0.0,0.0,42.38,325.0,0.0,0.0,13773.5,0.0,6503.25,47.2,9.0,1.0
1035,PRO_LET_985,Lettuce,Produce,STORE_034,Southeast,SUPPLIER_10,2023-02-22,2023-03-06,15.0,12.0,7.0,1.0,5.9,4.09,123.0,0.6,2.0,0.0,2.0,13.0,0.31,2.0,29.9,6.0,6.0,0.221,0.0,B,12.0,0.0,0.0,5.9,114.0,9.0,7.3,672.6,36.81,169.53,25.2,8.0,0.0
1036,DEL_PRE_590,Prepared Salads,Deli,STORE_042,West,SUPPLIER_02,2023-03-04,2023-03-12,11.0,8.0,7.1,3.1,8.26,3.97,153.0,0.75,5.0,1.0,3.0,30.0,0.14,3.0,28.1,10.0,9.0,0.167,0.0,A,7.0,0.0,0.0,8.26,153.0,0.0,0.0,1263.78,0.0,656.37,51.9,7.0,0.0
1037,DEL_DIP_528,Dips,Deli,STORE_012,Northeast,SUPPLIER_02,2023-09-10,2023-09-18,8.0,8.0,1.5,2.5,4.01,2.4,174.0,0.75,6.0,1.0,9.0,45.0,0.13,1.0,38.8,6.0,5.0,0.254,0.0,C,8.0,1.0,0.16,3.37,174.0,0.0,0.0,586.38,0.0,168.78,28.8,7.0,0.0
1038,PRO_BAN_583,Bananas,Produce,STORE_012,Northeast,SUPPLIER_09,2023-10-14,2023-10-19,6.0,5.0,5.1,2.9,7.64,3.89,165.0,0.6,5.0,1.0,10.0,64.0,0.3,3.0,19.6,6.0,9.0,0.173,0.0,B,2.0,1.0,0.21,6.04,137.0,28.0,17.0,827.48,108.92,185.63,22.4,8.0,1.0
1039,MEA_BEE_785,Beef,Meat,STORE_024,Southeast,SUPPLIER_12,2023-01-14,2023-01-18,5.0,4.0,1.4,0.4,19.86,11.45,319.0,0.9,5.0,1.0,1.0,126.0,0.49,0.0,12.0,4.0,9.0,0.173,0.0,B,1.0,1.0,0.28,14.3,214.0,105.0,32.9,3060.2,1202.25,-592.35,-19.4,6.0,0.0
1040,DEL_TUR_765,Turkey Slices,Deli,STORE_025,Southwest,SUPPLIER_03,2023-10-10,2023-10-14,6.0,4.0,6.1,2.1,16.42,7.21,390.0,0.75,1.0,0.0,10.0,85.0,0.38,3.0,26.8,6.0,6.0,0.258,0.0,B,1.0,1.0,0.44,9.2,117.0,273.0,70.0,1076.4,1968.33,-1735.5,-161.2,9.0,0.0
1041,REA_SAN_142,Sandwiches,Ready_to_Eat,STORE_046,West,SUPPLIER_15,2024-08-23,2024-08-25,2.0,2.0,7.4,3.4,17.03,7.19,289.0,0.9,4.0,0.0,8.0,202.0,0.48,2.0,53.7,6.0,10.0,0.188,0.0,A,2.0,0.0,0.0,17.03,289.0,0.0,0.0,4921.67,0.0,2843.76,57.8,6.0,0.0
1042,REA_SUS_408,Sushi,Ready_to_Eat,STORE_003,Midwest,SUPPLIER_05,2024-04-30,2024-05-02,2.0,2.0,3.1,0.9,7.49,4.23,139.0,0.9,1.0,0.0,4.0,124.0,0.41,0.0,22.4,8.0,7.0,0.162,1.0,B,0.0,1.0,0.65,2.62,97.0,42.0,30.2,254.14,177.66,-333.83,-131.4,10.0,0.0
1043,PHA_ANT_474,Antibiotics,Pharmaceuticals,STORE_008,West,SUPPLIER_14,2024-04-04,2025-08-08,674.0,491.0,7.2,2.2,47.84,25.15,486.0,0.85,3.0,0.0,4.0,3.0,0.48,2.0,69.9,9.0,10.0,0.181,0.0,A,488.0,0.0,0.0,47.84,486.0,0.0,0.0,23250.24,0.0,11027.34,47.4,6.0,0.0
1044,PHA_INS_270,Insulin,Pharmaceuticals,STORE_009,Northeast,SUPPLIER_10,2024-09-05,2025-04-14,310.0,221.0,4.9,0.1,37.04,21.11,416.0,0.85,3.0,0.0,9.0,1.0,0.44,0.0,65.9,10.0,5.0,0.234,1.0,B,219.0,0.0,0.0,37.04,183.0,233.0,56.0,6778.32,4918.63,-2003.44,-29.6,8.0,0.0
1045,PRO_AVO_934,Avocados,Produce,STORE_035,Midwest,SUPPLIER_17,2024-02-12,2024-02-25,18.0,13.0,7.7,0.3,7.8,3.51,394.0,0.6,0.0,0.0,2.0,17.0,0.39,0.0,35.8,4.0,5.0,0.263,1.0,C,12.0,1.0,0.2,6.24,275.0,119.0,30.2,1716.0,417.69,333.06,19.4,9.0,0.0
1046,PHA_PRO_675,Probiotics,Pharmaceuticals,STORE_014,Northeast,SUPPLIER_06,2024-02-04,2025-02-09,440.0,371.0,6.8,1.8,16.75,9.57,313.0,0.85,6.0,1.0,2.0,1.0,0.25,0.0,42.4,8.0,9.0,0.17,0.0,A,370.0,0.0,0.0,16.75,277.0,36.0,11.5,4639.75,344.52,1644.34,35.4,8.0,0.0
1047,DAI_SOU_625,Sour Cream,Dairy,STORE_020,West,SUPPLIER_08,2024-04-11,2024-04-28,21.0,17.0,5.3,1.3,4.96,2.38,70.0,0.7,3.0,0.0,4.0,4.0,0.36,0.0,28.4,6.0,10.0,0.148,0.0,A,14.0,0.0,0.0,4.96,41.0,29.0,41.4,203.36,69.02,36.76,18.1,9.0,0.0
1048,SEA_SHR_146,Shrimp,Seafood,STORE_003,Midwest,SUPPLIER_05,2024-06-30,2024-07-02,3.0,2.0,-3.2,3.2,42.86,20.72,78.0,0.95,6.0,1.0,6.0,40.0,0.47,1.0,30.8,4.0,5.0,0.34,0.0,C,1.0,1.0,0.3,30.0,50.0,28.0,35.9,1500.0,580.16,-116.16,-7.7,10.0,0.0
1049,BAK_DON_909,Donuts,Bakery,STORE_014,Northeast,SUPPLIER_18,2023-02-22,2023-03-01,7.0,7.0,23.0,3.0,3.51,2.09,333.0,0.5,2.0,0.0,2.0,64.0,0.4,2.0,41.0,10.0,5.0,0.208,0.0,B,7.0,0.0,0.0,3.51,333.0,0.0,0.0,1168.83,0.0,472.86,40.5,8.0,0.0
1050,REA_SUS_432,Sushi,Ready_to_Eat,STORE_047,Northeast,SUPPLIER_05,2023-03-27,2023-03-31,5.0,4.0,6.8,2.8,10.31,6.02,176.0,0.9,0.0,0.0,3.0,64.0,0.37,0.0,6.1,4.0,5.0,0.292,0.0,C,3.0,1.0,0.17,8.56,176.0,0.0,0.0,1506.56,0.0,447.04,29.7,10.0,0.0
1051,DAI_COT_935,Cottage Cheese,Dairy,STORE_047,Northeast,SUPPLIER_09,2023-01-11,2023-01-26,16.0,15.0,2.7,1.3,3.77,2.61,285.0,0.7,2.0,0.0,1.0,29.0,0.33,0.0,27.3,6.0,5.0,0.234,0.0,C,15.0,1.0,0.21,2.98,285.0,0.0,0.0,849.3,0.0,105.45,12.4,8.0,0.0
1052,REA_SAN_839,Sandwiches,Ready_to_Eat,STORE_041,Midwest,SUPPLIER_20,2024-12-05,2024-12-08,4.0,3.0,4.8,0.8,12.16,7.84,122.0,0.9,3.0,0.0,12.0,33.0,0.38,0.0,30.8,6.0,6.0,0.24,0.0,B,1.0,1.0,0.34,8.03,68.0,54.0,44.3,546.04,423.36,-410.44,-75.2,9.0,0.0
1053,DEL_SAL_308,Salami,Deli,STORE_010,West,SUPPLIER_15,2024-08-18,2024-08-28,13.0,10.0,5.0,1.0,7.24,4.47,198.0,0.75,6.0,1.0,8.0,35.0,0.16,2.0,46.1,4.0,10.0,0.183,0.0,B,8.0,0.0,0.0,7.24,198.0,0.0,0.0,1433.52,0.0,548.46,38.3,6.0,0.0
1054,SEA_COD_195,Cod,Seafood,STORE_012,Northeast,SUPPLIER_06,2024-05-22,2024-05-24,3.0,2.0,0.5,0.5,14.99,8.2,383.0,0.95,2.0,0.0,5.0,205.0,0.37,0.0,54.0,8.0,8.0,0.205,0.0,A,1.0,1.0,0.19,12.14,228.0,155.0,40.5,2767.92,1271.0,-372.68,-13.5,8.0,0.0
1055,SEA_LOB_388,Lobster,Seafood,STORE_012,Northeast,SUPPLIER_13,2023-01-22,2023-01-26,4.0,4.0,-1.1,1.1,33.43,15.26,83.0,0.95,6.0,1.0,1.0,35.0,0.11,0.0,71.7,4.0,10.0,0.181,0.0,B,3.0,0.0,0.0,33.43,83.0,0.0,0.0,2774.69,0.0,1508.11,54.4,10.0,0.0
1056,MEA_LAM_351,Lamb,Meat,STORE_047,Northeast,SUPPLIER_17,2024-04-10,2024-04-19,9.0,9.0,-0.3,1.3,7.75,4.84,16.0,0.9,2.0,0.0,4.0,1.0,0.31,1.0,33.0,5.0,5.0,0.246,1.0,C,9.0,1.0,0.21,6.12,11.0,5.0,31.2,67.32,24.2,-10.12,-15.0,9.0,0.0
1057,REA_SAN_486,Sandwiches,Ready_to_Eat,STORE_001,Northeast,SUPPLIER_02,2024-01-29,2024-01-30,1.0,1.0,3.9,0.1,6.72,4.24,147.0,0.9,0.0,0.0,1.0,215.0,0.24,0.0,57.5,6.0,10.0,0.132,0.0,A,0.0,1.0,0.64,2.42,147.0,0.0,0.0,355.74,0.0,-267.54,-75.2,7.0,0.0
1058,SEA_LOB_714,Lobster,Seafood,STORE_035,Midwest,SUPPLIER_11,2023-01-14,2023-01-16,2.0,2.0,2.3,2.3,39.55,16.83,81.0,0.95,5.0,1.0,1.0,68.0,0.32,1.0,67.0,6.0,6.0,0.26,0.0,B,1.0,0.0,0.0,39.55,79.0,2.0,2.5,3124.45,33.66,1761.22,56.4,6.0,0.0
1059,BEV_MIL_554,Milk Alternatives,Beverages,STORE_031,Midwest,SUPPLIER_05,2023-06-17,2023-07-01,16.0,14.0,6.1,1.1,3.95,2.22,146.0,0.4,5.0,1.0,6.0,32.0,0.4,0.0,24.8,5.0,10.0,0.134,0.0,B,14.0,0.0,0.0,3.95,146.0,0.0,0.0,576.7,0.0,252.58,43.8,10.0,1.0
1060,PHA_INS_121,Insulin,Pharmaceuticals,STORE_019,Northeast,SUPPLIER_04,2023-02-15,2023-05-27,135.0,101.0,4.3,0.7,263.1,171.26,82.0,0.85,2.0,0.0,2.0,2.0,0.21,1.0,7.1,7.0,8.0,0.169,0.0,B,98.0,0.0,0.0,263.1,82.0,0.0,0.0,21574.2,0.0,7530.88,34.9,9.0,0.0
1061,DAI_CHE_124,Cheese,Dairy,STORE_010,West,SUPPLIER_12,2023-08-21,2023-09-05,18.0,15.0,5.5,1.5,8.55,4.0,460.0,0.7,0.0,0.0,8.0,25.0,0.5,0.0,59.3,5.0,7.0,0.24,0.0,B,14.0,0.0,0.0,8.55,430.0,30.0,6.5,3676.5,120.0,1836.5,50.0,6.0,0.0
1062,FRO_PIZ_603,Pizza,Frozen_Meals,STORE_007,Northeast,SUPPLIER_10,2023-06-23,2023-10-03,116.0,102.0,-25.7,5.7,9.72,5.68,70.0,0.3,4.0,0.0,6.0,1.0,0.11,2.0,22.7,8.0,6.0,0.205,0.0,B,100.0,0.0,0.0,9.72,70.0,0.0,0.0,680.4,0.0,282.8,41.6,8.0,1.0
1063,DEL_HAM_144,Ham,Deli,STORE_028,Northeast,SUPPLIER_17,2024-09-11,2024-09-16,5.0,5.0,6.3,2.3,8.69,3.95,227.0,0.75,2.0,0.0,9.0,58.0,0.34,2.0,37.3,4.0,10.0,0.17,0.0,B,3.0,0.0,0.0,8.69,166.0,61.0,26.9,1442.54,240.95,545.89,37.8,9.0,0.0
1064,SEA_LOB_803,Lobster,Seafood,STORE_023,Southwest,SUPPLIER_04,2023-11-05,2023-11-10,6.0,5.0,-3.5,3.5,18.03,9.91,198.0,0.95,6.0,1.0,11.0,72.0,0.36,0.0,12.2,6.0,7.0,0.249,1.0,B,3.0,0.0,0.0,18.03,138.0,60.0,30.3,2488.14,594.6,525.96,21.1,9.0,0.0
1065,BAK_DON_828,Donuts,Bakery,STORE_050,West,SUPPLIER_05,2023-03-20,2023-03-22,2.0,2.0,19.3,0.7,6.16,3.19,379.0,0.5,0.0,0.0,3.0,319.0,0.26,0.0,51.1,5.0,8.0,0.182,0.0,B,1.0,0.0,0.0,6.16,279.0,100.0,26.4,1718.64,319.0,509.63,29.7,10.0,0.0
1066,BEV_FRE_215,Fresh Juice,Beverages,STORE_018,West,SUPPLIER_05,2024-08-14,2024-08-29,20.0,15.0,2.8,2.2,2.72,1.9,103.0,0.4,2.0,0.0,8.0,14.0,0.25,0.0,14.9,7.0,9.0,0.143,0.0,A,14.0,0.0,0.0,2.72,103.0,0.0,0.0,280.16,0.0,84.46,30.1,10.0,0.0
1067,FRO_FRO_426,Frozen Vegetables,Frozen_Meals,STORE_045,Southwest,SUPPLIER_14,2024-05-21,2024-12-23,277.0,216.0,-22.6,2.6,13.63,8.06,80.0,0.3,1.0,0.0,5.0,0.0,0.22,1.0,66.2,4.0,8.0,0.221,0.0,B,214.0,0.0,0.0,13.63,0.0,80.0,100.0,0.0,644.8,-644.8,0.0,6.0,0.0
1068,PRO_APP_528,Apples,Produce,STORE_035,Midwest,SUPPLIER_16,2024-07-16,2024-07-30,18.0,14.0,10.3,2.3,4.73,3.06,206.0,0.6,1.0,0.0,7.0,10.0,0.33,3.0,45.1,4.0,8.0,0.229,0.0,B,14.0,0.0,0.0,4.73,168.0,38.0,18.4,794.64,116.28,164.28,20.7,10.0,0.0
1069,MEA_TUR_832,Turkey,Meat,STORE_006,Southeast,SUPPLIER_08,2024-03-07,2024-03-11,6.0,4.0,0.1,0.9,12.23,5.64,445.0,0.9,3.0,0.0,3.0,117.0,0.32,0.0,64.1,10.0,7.0,0.216,0.0,A,1.0,1.0,0.42,7.09,222.0,223.0,50.1,1573.98,1257.72,-935.82,-59.5,9.0,0.0
1070,DAI_YOG_671,Yogurt,Dairy,STORE_004,Southeast,SUPPLIER_12,2024-04-30,2024-05-09,9.0,9.0,4.7,0.7,5.61,3.67,408.0,0.7,1.0,0.0,4.0,60.0,0.17,0.0,41.5,5.0,6.0,0.219,0.0,C,7.0,1.0,0.16,4.71,408.0,0.0,0.0,1921.68,0.0,424.32,22.1,6.0,0.0
1071,SEA_TUN_571,Tuna,Seafood,STORE_016,Southeast,SUPPLIER_07,2023-05-28,2023-06-02,6.0,5.0,-0.1,0.1,38.63,16.1,80.0,0.95,6.0,1.0,5.0,20.0,0.45,0.0,56.7,8.0,6.0,0.215,1.0,B,3.0,0.0,0.0,38.63,43.0,37.0,46.2,1661.09,595.7,373.09,22.5,9.0,0.0
1072,MEA_GRO_820,Ground Beef,Meat,STORE_045,Southwest,SUPPLIER_14,2023-05-27,2023-06-05,9.0,9.0,2.0,1.0,12.43,7.59,349.0,0.9,5.0,1.0,5.0,77.0,0.48,1.0,48.1,5.0,10.0,0.151,0.0,B,8.0,0.0,0.0,12.43,349.0,0.0,0.0,4338.07,0.0,1689.16,38.9,6.0,0.0
1073,REA_SAN_588,Sandwiches,Ready_to_Eat,STORE_010,West,SUPPLIER_12,2024-08-31,2024-09-02,2.0,2.0,4.2,0.2,6.84,3.24,16.0,0.9,5.0,1.0,8.0,8.0,0.33,0.0,14.6,10.0,5.0,0.164,1.0,B,1.0,0.0,0.0,6.84,7.0,9.0,56.2,47.88,29.16,-3.96,-8.3,6.0,1.0
1074,REA_WRA_253,Wraps,Ready_to_Eat,STORE_048,Southwest,SUPPLIER_17,2023-07-06,2023-07-10,4.0,4.0,1.4,2.6,14.08,6.9,220.0,0.9,3.0,0.0,7.0,68.0,0.49,1.0,52.0,10.0,8.0,0.173,0.0,A,3.0,0.0,0.0,14.08,175.0,45.0,20.5,2464.0,310.5,946.0,38.4,9.0,1.0
1075,DEL_PRE_900,Prepared Salads,Deli,STORE_019,Northeast,SUPPLIER_04,2024-10-22,2024-11-05,14.0,14.0,6.0,2.0,6.18,4.11,26.0,0.75,1.0,0.0,10.0,2.0,0.38,0.0,54.2,8.0,7.0,0.198,0.0,B,13.0,0.0,0.0,6.18,26.0,0.0,0.0,160.68,0.0,53.82,33.5,9.0,0.0
1076,REA_SAL_615,Salads,Ready_to_Eat,STORE_028,Northeast,SUPPLIER_15,2023-06-14,2023-06-14,1.0,0.0,3.0,1.0,12.2,7.92,480.0,0.9,2.0,0.0,6.0,718.0,0.41,0.0,17.5,6.0,6.0,0.335,0.0,B,0.0,1.0,0.67,4.03,480.0,0.0,0.0,1934.4,0.0,-1867.2,-96.5,6.0,0.0
1077,REA_SOU_413,Soups,Ready_to_Eat,STORE_011,Southwest,SUPPLIER_09,2024-12-27,2024-12-28,2.0,1.0,0.9,3.1,17.65,9.82,496.0,0.9,4.0,0.0,12.0,370.0,0.31,6.0,11.3,10.0,7.0,0.241,0.0,A,0.0,1.0,0.61,6.88,496.0,0.0,0.0,3412.48,0.0,-1458.24,-42.7,8.0,0.0
1078,SEA_LOB_316,Lobster,Seafood,STORE_015,Southeast,SUPPLIER_13,2024-02-15,2024-02-21,6.0,6.0,-0.9,0.9,14.8,9.23,296.0,0.95,3.0,0.0,2.0,76.0,0.25,2.0,68.8,4.0,10.0,0.175,1.0,B,5.0,0.0,0.0,14.8,207.0,89.0,30.1,3063.6,821.47,331.52,10.8,10.0,0.0
1079,REA_SAN_936,Sandwiches,Ready_to_Eat,STORE_021,Southeast,SUPPLIER_13,2024-12-10,2024-12-13,4.0,3.0,7.0,3.0,15.75,7.08,421.0,0.9,1.0,0.0,12.0,154.0,0.46,1.0,58.0,9.0,6.0,0.268,0.0,B,1.0,1.0,0.3,11.02,282.0,139.0,33.0,3107.64,984.12,126.96,4.1,10.0,0.0
1080,DEL_DIP_534,Dips,Deli,STORE_007,Northeast,SUPPLIER_03,2023-07-19,2023-07-26,7.0,7.0,5.7,1.7,9.08,5.75,181.0,0.75,2.0,0.0,7.0,29.0,0.23,0.0,47.5,6.0,7.0,0.208,0.0,B,6.0,0.0,0.0,9.08,136.0,45.0,24.9,1234.88,258.75,194.13,15.7,9.0,0.0
1081,DAI_CHE_388,Cheese,Dairy,STORE_005,Southeast,SUPPLIER_07,2023-06-16,2023-07-07,22.0,21.0,3.3,0.7,7.97,5.0,168.0,0.7,4.0,0.0,6.0,5.0,0.34,0.0,55.5,6.0,10.0,0.143,1.0,A,19.0,0.0,0.0,7.97,102.0,66.0,39.3,812.94,330.0,-27.06,-3.3,9.0,1.0
1082,PRO_BER_306,Berries,Produce,STORE_018,West,SUPPLIER_03,2024-10-15,2024-10-19,4.0,4.0,7.3,0.7,7.84,4.46,298.0,0.6,1.0,0.0,10.0,96.0,0.28,2.0,56.0,4.0,8.0,0.197,0.0,B,1.0,1.0,0.33,5.25,163.0,135.0,45.3,855.75,602.1,-473.33,-55.3,9.0,0.0
1083,BEV_FRE_149,Fresh Juice,Beverages,STORE_001,Northeast,SUPPLIER_12,2023-11-19,2023-11-26,9.0,7.0,4.4,0.6,8.01,5.51,266.0,0.4,6.0,1.0,11.0,37.0,0.31,0.0,58.0,4.0,8.0,0.208,0.0,B,7.0,0.0,0.0,8.01,266.0,0.0,0.0,2130.66,0.0,665.0,31.2,6.0,0.0
1084,PRO_BAN_869,Bananas,Produce,STORE_045,Southwest,SUPPLIER_04,2024-02-05,2024-02-18,14.0,13.0,12.2,4.2,3.32,2.22,267.0,0.6,0.0,0.0,2.0,22.0,0.32,0.0,69.2,9.0,7.0,0.225,1.0,A,11.0,0.0,0.0,3.32,186.0,81.0,30.3,617.52,179.82,24.78,4.0,9.0,0.0
1085,MEA_TUR_926,Turkey,Meat,STORE_031,Midwest,SUPPLIER_19,2023-06-03,2023-06-05,3.0,2.0,1.8,0.8,22.38,9.2,92.0,0.9,5.0,1.0,6.0,59.0,0.28,0.0,15.5,4.0,8.0,0.22,0.0,B,0.0,1.0,0.7,6.71,92.0,0.0,0.0,617.32,0.0,-229.08,-37.1,10.0,0.0
